,Times runned,Elevation,temperature,M,F,Age,humidity,arrival_time
242,1,55.65824508666992,36.63,1,0,30,0.87,4505
243,1,42.68008041381836,36.63,1,0,26,0.87,4696
244,1,1623.9774169921882,36.63,1,0,36,0.87,4667
245,1,9.36025619506836,36.63,1,0,40,0.87,4675
246,1,12.58986759185791,36.63,1,0,28,0.87,4683
247,1,133.20930480957028,36.63,1,0,26,0.87,4516
248,1,9.794013023376463,36.63,1,0,23,0.87,4609
249,1,220.8075714111328,36.63,1,0,33,0.87,4738
250,1,91.7226791381836,36.63,1,0,29,0.87,4825
251,1,37.85586547851562,36.63,1,0,31,0.87,4699
252,1,118.26126098632808,36.63,1,0,32,0.87,4750
253,1,1.91899299621582,36.63,1,0,21,0.87,4744
254,1,16.84739112854004,36.63,1,0,31,0.87,4703
255,1,259.998291015625,36.63,1,0,26,0.87,4478
256,1,1300.004516601562,36.63,1,0,32,0.87,4799
257,1,4.209059238433838,36.63,1,0,38,0.87,4457
258,1,19.24552345275879,36.63,1,0,33,0.87,4777
259,1,228.6362762451172,36.63,1,0,31,0.87,4801
260,1,248.2796173095703,36.63,1,0,45,0.87,4728
261,1,408.2718811035156,36.63,1,0,24,0.87,4845
262,1,114.818359375,36.63,1,0,33,0.87,4645
263,1,31.52193450927734,36.63,1,0,29,0.87,4537
264,1,14.32654094696045,36.63,1,0,24,0.87,4288
265,1,12.35730648040771,36.63,1,0,28,0.87,4776
266,1,291.1369323730469,36.63,1,0,20,0.87,4914
267,1,10.44183731079102,36.63,1,0,24,0.87,4836
268,3,56.084815979003906,36.63,1,0,29,0.87,4771
269,1,145.4309997558594,36.63,1,0,33,0.87,4792
270,1,56.084815979003906,36.63,1,0,26,0.87,4565
271,1,312.8281860351562,36.63,1,0,30,0.87,4734
272,1,100.7476806640625,36.63,1,0,39,0.87,4680
273,1,10.44183731079102,36.63,1,0,35,0.87,4532
274,1,140.9563293457031,36.63,1,0,32,0.87,4694
275,1,571.0994873046875,36.63,1,0,25,0.87,4764
276,1,31.97005462646484,36.63,1,0,25,0.87,4730
277,1,73.2974853515625,36.63,1,0,22,0.87,4812
278,1,274.2550659179688,36.63,1,0,22,0.87,4553
279,1,36.52098846435547,36.63,1,0,30,0.87,4690
280,1,395.2044982910156,36.63,1,0,33,0.87,4752
281,1,222.6811370849609,36.63,1,0,41,0.87,4693
282,1,86.84709167480469,36.63,1,0,23,0.87,4518
283,1,35.90165328979492,36.63,1,0,39,0.87,4793
284,1,233.2363739013672,36.63,1,0,37,0.87,4540
285,1,287.1083679199219,36.63,1,0,28,0.87,4694
286,1,7.150104522705077,36.63,1,0,40,0.87,4808
287,1,1.7231634855270392,36.63,1,0,32,0.87,4726
288,1,159.9830627441406,36.63,1,0,42,0.87,4717
289,1,10.44183731079102,36.63,1,0,43,0.87,4775
290,1,10.44776248931885,36.63,1,0,37,0.87,4760
291,1,151.7768249511719,36.63,1,0,25,0.87,4774
292,1,267.18069458007807,36.63,1,0,25,0.87,4806
293,1,10.06689834594727,36.63,1,0,25,0.87,4563
294,1,24.13339424133301,36.63,1,0,36,0.87,4571
295,1,131.0602111816406,36.63,1,0,26,0.87,4668
296,1,47.37548446655273,36.63,1,0,22,0.87,4791
297,1,232.5149993896484,36.63,1,0,29,0.87,4583
298,1,149.2892608642578,36.63,1,0,19,0.87,4568
299,1,10.96754741668701,36.63,1,0,27,0.87,4653
300,1,10.44183731079102,36.63,1,0,29,0.87,4692
301,1,9.66230010986328,36.63,1,0,21,0.87,4818
302,1,6.240824699401856,36.63,0,1,29,0.87,4631
303,1,1596.6729736328118,36.63,1,0,27,0.87,4729
304,1,254.7844543457031,36.63,1,0,24,0.87,4791
305,1,51.94340515136719,36.63,1,0,31,0.87,4615
306,1,210.44793701171884,36.63,1,0,22,0.87,4744
307,1,91.7226791381836,36.63,1,0,34,0.87,4735
308,1,47.37548446655273,36.63,1,0,22,0.87,4823
309,1,16.84739112854004,36.63,1,0,21,0.87,4586
310,1,56.4234848022461,36.63,1,0,32,0.87,4639
311,1,281.7467041015625,36.63,1,0,34,0.87,4811
312,1,38.02688980102539,36.63,1,0,28,0.87,4509
313,1,16.84739112854004,36.63,1,0,35,0.87,4799
314,1,181.5143737792969,36.63,1,0,31,0.87,4830
315,1,6.262023448944093,36.63,1,0,33,0.87,4737
316,1,254.7844543457031,36.63,1,0,37,0.87,4801
317,1,50.26950454711914,36.63,1,0,42,0.87,4841
318,1,275.6912841796875,36.63,1,0,27,0.87,4784
319,1,71.07490539550781,36.63,1,0,23,0.87,4672
320,1,614.4942016601562,36.63,1,0,31,0.87,4795
321,1,384.0559692382812,36.63,1,0,51,0.87,4667
322,1,398.2716369628906,36.63,1,0,34,0.87,4704
323,1,222.5667419433594,36.63,1,0,21,0.87,4846
324,1,346.0,36.63,1,0,40,0.87,4791
325,1,77.97574615478516,36.63,1,0,38,0.87,4872
326,1,200.49078369140616,36.63,1,0,34,0.87,4726
327,1,37.31060028076172,36.63,1,0,35,0.87,4812
328,1,350.7449645996094,36.63,0,1,27,0.87,4835
329,1,14.36327362060547,36.63,1,0,23,0.87,4740
330,1,10.44183731079102,36.63,1,0,24,0.87,4855
331,1,14.32654094696045,36.63,1,0,27,0.87,4776
332,1,159.2595977783203,36.63,1,0,51,0.87,4722
333,1,484.7640075683594,36.63,1,0,33,0.87,4795
334,1,10.44183731079102,36.63,1,0,35,0.87,4706
335,1,225.5588531494141,36.63,1,0,20,0.87,4732
336,1,249.107666015625,36.63,1,0,29,0.87,4771
337,1,45.669700622558594,36.63,1,0,24,0.87,4941
338,1,288.391845703125,36.63,1,0,23,0.87,4936
339,1,86.84709167480469,36.63,1,0,33,0.87,4682
340,1,1596.6729736328118,36.63,1,0,25,0.87,4774
341,1,279.2320556640625,36.63,1,0,29,0.87,4754
342,1,259.998291015625,36.63,1,0,38,0.87,4778
343,1,31.97005462646484,36.63,1,0,35,0.87,4829
344,1,151.7860565185547,36.63,1,0,33,0.87,4774
345,1,206.5709381103516,36.63,1,0,26,0.87,4660
346,1,647.6728515625,36.63,1,0,34,0.87,4515
347,1,380.0,36.63,1,0,24,0.87,4724
348,1,2.599183320999146,36.63,1,0,42,0.87,4789
349,1,10.44776248931885,36.63,1,0,27,0.87,4660
350,1,2299.197509765625,36.63,1,0,35,0.87,4745
351,1,10.44776248931885,36.63,1,0,38,0.87,4840
352,1,447.4283447265625,36.63,1,0,36,0.87,4583
353,1,19.60500144958496,36.63,1,0,27,0.87,4657
354,1,181.5143737792969,36.63,1,0,25,0.87,4595
355,1,313.7461853027344,36.63,1,0,33,0.87,4868
356,1,5.63741397857666,36.63,1,0,32,0.87,4874
357,1,220.0638275146484,36.63,1,0,40,0.87,4752
358,1,211.6295166015625,36.63,1,0,28,0.87,4740
359,1,254.7844543457031,36.63,1,0,30,0.87,4719
360,1,162.2778472900391,36.63,1,0,25,0.87,4887
361,1,5.020810604095459,36.63,1,0,31,0.87,4848
362,1,145.4309997558594,36.63,1,0,32,0.87,4791
363,1,181.5143737792969,36.63,1,0,28,0.87,4803
364,1,134.9916687011719,36.63,1,0,32,0.87,4894
365,1,275.03494262695307,36.63,1,0,29,0.87,4688
366,1,413.7853393554688,36.63,1,0,37,0.87,4780
367,1,181.5143737792969,36.63,1,0,31,0.87,4832
368,1,113.38473510742192,36.63,1,0,32,0.87,4870
369,1,181.5143737792969,36.63,1,0,44,0.87,4736
370,1,15.55781936645508,36.63,1,0,33,0.87,4771
371,1,62.17453002929688,36.63,1,0,37,0.87,4750
372,1,10.44776248931885,36.63,1,0,32,0.87,4729
373,1,233.2363739013672,36.63,1,0,32,0.87,4867
374,1,120.0689849853516,36.63,1,0,27,0.87,4639
375,1,10.44776248931885,36.63,1,0,28,0.87,4715
376,1,28.92981338500977,36.63,1,0,40,0.87,4798
377,1,351.0,36.63,1,0,36,0.87,4811
378,1,8.194785118103027,36.63,1,0,32,0.87,4890
379,1,22.12597465515137,36.63,1,0,35,0.87,4853
380,1,201.6867523193359,36.63,1,0,26,0.87,4806
381,1,15.55781936645508,36.63,1,0,35,0.87,4671
382,1,31.97005462646484,36.63,1,0,23,0.87,4864
383,1,69.10917663574219,36.63,1,0,40,0.87,4810
384,1,285.1146850585938,36.63,1,0,29,0.87,4744
385,1,19.45760154724121,36.63,1,0,46,0.87,4822
386,1,15.55781936645508,36.63,1,0,33,0.87,4668
387,1,3.742521524429321,36.63,1,0,35,0.87,4790
388,1,127.81753540039058,36.63,1,0,22,0.87,4926
